student_id,subject_id,tutor_id,stamp
915,58,962,2017-02-17 13:00:00
915,58,977,2017-02-15 18:00:00
915,58,990,2017-02-09 16:00:00
915,58,991,2017-02-20 17:00:00
915,58,918,2017-02-09 18:00:00
915,58,969,2017-02-10 14:00:00
915,58,942,2017-02-11 15:00:00
915,58,916,2017-02-18 14:00:00
915,58,959,2017-02-13 14:00:00
915,58,965,2017-02-07 13:00:00
915,58,994,2017-02-13 13:00:00
915,58,968,2017-02-19 13:00:00
915,58,953,2017-02-08 16:00:00
915,58,952,2017-02-20 15:00:00
915,58,976,2017-02-16 14:00:00
915,58,961,2017-02-14 13:00:00
915,58,983,2017-02-15 16:00:00
917,58,976,2017-01-26 13:00:00
917,58,994,2017-01-16 16:00:00
917,58,936,2017-01-26 16:00:00
917,58,935,2017-01-16 13:00:00
917,58,992,2017-01-17 17:00:00
917,58,944,2017-01-14 15:00:00
917,58,977,2017-01-22 17:00:00
917,58,925,2017-01-23 15:00:00
917,58,995,2017-01-22 16:00:00
917,58,930,2017-01-21 18:00:00
917,58,998,2017-01-18 16:00:00
917,58,993,2017-01-18 16:00:00
917,58,943,2017-01-25 16:00:00
918,36,948,2017-01-23 18:00:00
918,36,979,2017-01-16 18:00:00
918,36,943,2017-01-19 18:00:00
918,36,939,2017-01-14 16:00:00
918,36,929,2017-01-10 18:00:00
918,36,990,2017-01-22 16:00:00
918,36,934,2017-01-10 18:00:00
918,36,979,2017-01-17 14:00:00
918,36,950,2017-01-17 17:00:00
918,36,930,2017-01-23 16:00:00
918,36,991,2017-01-15 16:00:00
918,36,997,2017-01-18 13:00:00
918,36,922,2017-01-18 18:00:00
918,36,987,2017-01-22 13:00:00
918,36,968,2017-01-11 14:00:00
918,36,959,2017-01-20 13:00:00
918,36,922,2017-01-20 18:00:00
918,36,998,2017-01-11 14:00:00
918,36,931,2017-01-15 14:00:00
918,36,977,2017-01-23 16:00:00
918,36,982,2017-01-18 13:00:00
918,36,979,2017-01-13 15:00:00
918,36,991,2017-01-11 16:00:00
918,36,930,2017-01-14 14:00:00
918,36,985,2017-01-10 18:00:00
918,36,996,2017-01-11 17:00:00
918,36,920,2017-01-14 16:00:00
918,36,983,2017-01-11 17:00:00
918,36,990,2017-01-12 18:00:00
919,12,968,2017-01-15 13:00:00
919,12,989,2017-01-22 18:00:00
919,12,929,2017-01-11 18:00:00
919,12,944,2017-01-19 14:00:00
919,12,934,2017-01-19 18:00:00
919,12,941,2017-01-23 14:00:00
919,12,929,2017-01-24 18:00:00
919,12,942,2017-01-12 16:00:00
919,12,982,2017-01-22 18:00:00
919,12,939,2017-01-20 16:00:00
919,12,968,2017-01-17 16:00:00
919,12,977,2017-01-24 14:00:00
919,12,964,2017-01-24 13:00:00
919,12,980,2017-01-24 18:00:00
919,12,981,2017-01-17 17:00:00
919,12,978,2017-01-16 17:00:00
919,12,993,2017-01-20 15:00:00
919,12,986,2017-01-19 13:00:00
919,12,988,2017-01-13 15:00:00
919,12,980,2017-01-15 16:00:00
919,12,982,2017-01-22 17:00:00
919,12,923,2017-01-16 18:00:00
919,12,970,2017-01-20 14:00:00
919,12,972,2017-01-20 18:00:00
920,59,991,2017-01-05 14:00:00
920,59,985,2017-01-04 18:00:00
920,59,923,2017-01-05 17:00:00
921,12,922,2017-01-13 15:00:00
921,12,978,2017-01-10 13:00:00
921,12,973,2017-01-09 15:00:00
921,12,932,2017-01-18 15:00:00
921,12,936,2017-01-13 13:00:00
921,12,1000,2017-01-17 14:00:00
921,12,970,2017-01-16 13:00:00
921,12,990,2017-01-08 15:00:00
921,12,943,2017-01-10 14:00:00
921,12,976,2017-01-07 13:00:00
921,12,981,2017-01-08 15:00:00
921,12,985,2017-01-12 16:00:00
921,12,930,2017-01-12 13:00:00
921,12,965,2017-01-14 17:00:00
921,12,1000,2017-01-10 13:00:00
921,12,987,2017-01-14 18:00:00
921,12,940,2017-01-13 13:00:00
921,12,948,2017-01-17 15:00:00
921,12,932,2017-01-19 13:00:00
921,12,955,2017-01-09 15:00:00
921,12,933,2017-01-07 16:00:00
921,12,950,2017-01-10 17:00:00
923,58,968,2016-12-25 17:00:00
923,58,958,2017-01-07 17:00:00
923,58,987,2017-01-05 13:00:00
923,58,987,2017-01-02 17:00:00
923,58,935,2017-01-03 14:00:00
923,58,996,2017-01-05 17:00:00
924,45,978,2016-12-25 15:00:00
924,45,969,2017-01-06 16:00:00
924,45,954,2017-01-06 15:00:00
924,45,935,2017-01-05 18:00:00
924,45,955,2016-12-27 17:00:00
924,45,929,2017-01-03 16:00:00
924,45,989,2016-12-29 16:00:00
924,45,984,2017-01-06 14:00:00
924,45,953,2017-01-06 15:00:00
924,45,961,2016-12-28 18:00:00
924,45,943,2017-01-01 16:00:00
924,45,949,2017-01-05 17:00:00
924,45,926,2016-12-28 18:00:00
924,45,995,2017-01-05 16:00:00
924,45,936,2017-01-05 15:00:00
924,45,987,2017-01-04 18:00:00
924,45,944,2016-12-25 18:00:00
924,45,960,2017-01-01 18:00:00
924,45,982,2016-12-30 14:00:00
924,45,967,2017-01-02 15:00:00
924,45,925,2017-01-06 15:00:00
924,45,968,2016-12-27 16:00:00
924,45,982,2016-12-28 18:00:00
924,45,940,2016-12-28 16:00:00
924,45,946,2017-01-02 18:00:00
924,45,979,2016-12-24 18:00:00
924,45,930,2017-01-04 13:00:00
924,45,933,2017-01-01 14:00:00
924,45,973,2017-01-04 18:00:00
924,45,922,2017-01-05 14:00:00
924,45,938,2017-01-05 14:00:00
924,45,979,2016-12-30 14:00:00
924,45,1000,2017-01-01 17:00:00
924,45,947,2017-01-01 14:00:00
924,45,977,2017-01-03 16:00:00
924,45,997,2017-01-06 18:00:00
924,45,958,2016-12-25 13:00:00
924,45,993,2017-01-01 17:00:00
924,45,931,2017-01-02 14:00:00
924,45,994,2016-12-27 14:00:00
924,45,999,2017-01-05 13:00:00
924,45,982,2016-12-27 17:00:00
924,45,999,2016-12-29 18:00:00
924,45,930,2016-12-28 15:00:00
924,45,947,2017-01-05 14:00:00
924,45,933,2016-12-27 17:00:00
924,45,969,2017-01-01 15:00:00
924,45,937,2016-12-30 13:00:00
924,45,958,2016-12-24 15:00:00
924,45,931,2017-01-02 14:00:00
924,45,977,2017-01-02 18:00:00
924,45,958,2016-12-29 17:00:00
924,45,993,2016-12-28 17:00:00
924,45,943,2016-12-25 16:00:00
924,45,958,2016-12-24 14:00:00
924,45,951,2017-01-01 17:00:00
924,45,990,2017-01-04 16:00:00
924,45,930,2016-12-30 15:00:00
924,45,924,2017-01-01 15:00:00
924,45,979,2016-12-29 16:00:00
924,45,961,2017-01-01 15:00:00
924,45,987,2016-12-29 17:00:00
924,45,988,2017-01-06 16:00:00
924,45,934,2016-12-31 15:00:00
924,45,979,2016-12-30 16:00:00
924,45,994,2017-01-01 14:00:00
924,45,988,2016-12-24 17:00:00
924,45,950,2017-01-02 18:00:00
924,45,954,2017-01-03 17:00:00
924,45,971,2016-12-31 18:00:00
924,45,969,2016-12-24 18:00:00
924,45,984,2016-12-27 18:00:00
924,45,973,2017-01-01 16:00:00
924,45,944,2016-12-25 18:00:00
924,45,956,2016-12-29 17:00:00
924,45,980,2017-01-04 14:00:00
924,45,936,2016-12-24 13:00:00
924,45,932,2016-12-24 18:00:00
926,58,935,2016-12-16 18:00:00
926,58,932,2016-12-11 16:00:00
926,58,984,2016-12-13 15:00:00
926,58,959,2016-12-18 15:00:00
926,58,934,2016-12-13 15:00:00
926,58,986,2016-12-11 14:00:00
926,58,986,2016-12-16 18:00:00
926,58,956,2016-12-23 15:00:00
926,58,958,2016-12-18 15:00:00
926,58,982,2016-12-12 17:00:00
926,58,993,2016-12-19 18:00:00
926,58,955,2016-12-20 14:00:00
926,58,971,2016-12-23 16:00:00
926,58,937,2016-12-17 17:00:00
926,58,937,2016-12-21 17:00:00
926,58,990,2016-12-15 18:00:00
926,58,974,2016-12-17 17:00:00
926,58,962,2016-12-14 14:00:00
926,58,976,2016-12-14 15:00:00
926,58,989,2016-12-19 15:00:00
926,58,994,2016-12-16 18:00:00
926,58,983,2016-12-11 16:00:00
926,58,926,2016-12-18 13:00:00
926,58,991,2016-12-16 15:00:00
926,58,953,2016-12-17 16:00:00
926,58,990,2016-12-14 18:00:00
926,58,939,2016-12-20 15:00:00
926,58,978,2016-12-20 13:00:00
926,58,975,2016-12-19 15:00:00
926,58,943,2016-12-18 15:00:00
926,58,995,2016-12-12 13:00:00
926,58,927,2016-12-11 13:00:00
926,58,960,2016-12-24 13:00:00
926,58,946,2016-12-17 16:00:00
926,58,946,2016-12-12 14:00:00
926,58,945,2016-12-16 16:00:00
926,58,956,2016-12-15 13:00:00
926,58,981,2016-12-24 13:00:00
926,58,996,2016-12-11 15:00:00
926,58,952,2016-12-20 16:00:00
926,58,973,2016-12-16 18:00:00
926,58,948,2016-12-22 13:00:00
926,58,984,2016-12-13 17:00:00
926,58,997,2016-12-21 13:00:00
926,58,1000,2016-12-21 14:00:00
926,58,928,2016-12-23 16:00:00
926,58,969,2016-12-15 13:00:00
926,58,997,2016-12-12 18:00:00
926,58,965,2016-12-12 13:00:00
926,58,995,2016-12-14 16:00:00
926,58,991,2016-12-15 18:00:00
926,58,990,2016-12-18 14:00:00
926,58,978,2016-12-11 15:00:00
926,58,935,2016-12-14 14:00:00
926,58,936,2016-12-22 17:00:00
927,71,971,2016-12-18 18:00:00
927,71,963,2016-12-06 17:00:00
930,35,965,2016-11-30 13:00:00
930,35,946,2016-11-21 15:00:00
930,35,997,2016-11-20 15:00:00
930,35,964,2016-11-20 15:00:00
930,35,953,2016-11-24 18:00:00
930,35,972,2016-11-24 16:00:00
930,35,946,2016-11-25 14:00:00
930,35,937,2016-11-19 18:00:00
930,35,944,2016-12-02 15:00:00
930,35,930,2016-11-30 14:00:00
930,35,960,2016-11-30 18:00:00
930,35,999,2016-11-24 17:00:00
930,35,993,2016-11-23 16:00:00
930,35,941,2016-11-29 13:00:00
931,35,997,2016-11-13 15:00:00
931,35,985,2016-11-26 14:00:00
933,58,994,2016-11-26 18:00:00
933,58,962,2016-11-17 16:00:00
933,58,961,2016-11-19 18:00:00
933,58,964,2016-11-27 17:00:00
934,34,959,2016-11-15 18:00:00
934,34,954,2016-11-06 14:00:00
934,34,976,2016-11-07 17:00:00
934,34,981,2016-11-10 18:00:00
934,34,995,2016-11-18 14:00:00
934,34,974,2016-11-11 13:00:00
934,34,936,2016-11-05 14:00:00
934,34,937,2016-11-17 14:00:00
934,34,991,2016-11-11 14:00:00
934,34,960,2016-11-05 14:00:00
946,58,994,2016-09-10 15:00:00
946,58,959,2016-09-01 17:00:00
946,58,995,2016-09-10 16:00:00
946,58,980,2016-09-01 17:00:00
946,58,992,2016-09-02 14:00:00
946,58,949,2016-09-04 15:00:00
946,58,954,2016-09-11 14:00:00
946,58,990,2016-08-31 14:00:00
946,58,996,2016-09-07 16:00:00
946,58,975,2016-09-10 18:00:00
946,58,968,2016-09-09 17:00:00
946,58,966,2016-09-12 17:00:00
946,58,949,2016-08-31 15:00:00
946,58,992,2016-08-31 16:00:00
946,58,983,2016-09-07 18:00:00
946,58,985,2016-09-08 16:00:00
946,58,992,2016-09-05 18:00:00
946,58,987,2016-09-06 14:00:00
950,35,965,2016-09-09 18:00:00
950,35,959,2016-09-11 16:00:00
950,35,985,2016-09-08 17:00:00
950,35,975,2016-09-01 18:00:00
950,35,990,2016-09-02 15:00:00
950,35,992,2016-09-12 16:00:00
950,35,968,2016-09-02 14:00:00
950,35,997,2016-09-05 14:00:00
950,35,991,2016-09-02 18:00:00
950,35,966,2016-09-08 13:00:00
950,35,967,2016-09-07 15:00:00
950,35,983,2016-09-02 17:00:00
951,59,954,2016-10-20 15:00:00
951,59,990,2016-10-20 13:00:00
951,59,971,2016-10-18 17:00:00
951,59,954,2016-10-19 16:00:00
951,59,970,2016-10-23 16:00:00
951,59,993,2016-10-23 17:00:00
951,59,990,2016-10-23 18:00:00
951,59,960,2016-10-21 17:00:00
951,59,992,2016-10-16 18:00:00
951,59,958,2016-10-16 15:00:00
951,59,973,2016-10-13 17:00:00
951,59,990,2016-10-12 13:00:00
951,59,986,2016-10-18 15:00:00
951,59,943,2016-10-23 14:00:00
951,59,963,2016-10-17 16:00:00
951,59,993,2016-10-12 15:00:00
951,59,943,2016-10-12 15:00:00
951,59,946,2016-10-17 18:00:00
951,59,965,2016-10-20 18:00:00
951,59,955,2016-10-25 17:00:00
951,59,959,2016-10-18 16:00:00
951,59,956,2016-10-22 14:00:00
951,59,946,2016-10-13 17:00:00
951,59,964,2016-10-24 17:00:00
951,59,997,2016-10-24 18:00:00
954,71,981,2016-08-13 18:00:00
954,71,1000,2016-08-18 16:00:00
954,71,999,2016-08-13 17:00:00
954,71,979,2016-08-07 15:00:00
954,71,969,2016-08-13 17:00:00
954,71,997,2016-08-09 15:00:00
954,71,963,2016-08-17 14:00:00
954,71,985,2016-08-19 17:00:00
954,71,973,2016-08-16 16:00:00
954,71,981,2016-08-10 13:00:00
954,71,990,2016-08-16 13:00:00
954,71,977,2016-08-19 15:00:00
954,71,999,2016-08-16 14:00:00
954,71,962,2016-08-09 14:00:00
954,71,977,2016-08-14 18:00:00
954,71,982,2016-08-19 14:00:00
954,71,997,2016-08-12 14:00:00
954,71,975,2016-08-13 16:00:00
954,71,983,2016-08-14 14:00:00
954,71,988,2016-08-14 15:00:00
954,71,993,2016-08-19 17:00:00
954,71,988,2016-08-07 13:00:00
954,71,983,2016-08-16 18:00:00
963,71,986,2016-06-23 15:00:00
963,71,979,2016-06-26 14:00:00
963,71,988,2016-06-19 13:00:00
963,71,995,2016-06-25 15:00:00
963,71,988,2016-06-17 17:00:00
965,71,977,2016-06-14 16:00:00
965,71,999,2016-06-09 16:00:00
965,71,969,2016-06-11 14:00:00
965,71,998,2016-06-11 17:00:00
965,71,979,2016-06-10 14:00:00
965,71,978,2016-06-09 13:00:00
965,71,981,2016-06-06 15:00:00
965,71,986,2016-06-14 17:00:00
965,71,983,2016-06-11 16:00:00
965,71,980,2016-06-08 16:00:00
965,71,988,2016-06-08 13:00:00
965,71,1000,2016-06-08 14:00:00
965,71,999,2016-06-07 16:00:00
965,71,991,2016-06-18 17:00:00
965,71,968,2016-06-13 16:00:00
965,71,1000,2016-06-17 18:00:00
965,71,982,2016-06-11 15:00:00
965,71,996,2016-06-11 17:00:00
965,71,968,2016-06-18 16:00:00
965,71,999,2016-06-19 16:00:00
965,71,986,2016-06-18 15:00:00
965,71,998,2016-06-11 16:00:00
965,71,969,2016-06-19 14:00:00
965,71,976,2016-06-10 16:00:00
965,71,981,2016-06-16 16:00:00
965,71,972,2016-06-12 16:00:00
965,71,995,2016-06-09 16:00:00
965,71,970,2016-06-07 16:00:00
965,71,974,2016-06-11 18:00:00
965,71,987,2016-06-12 13:00:00
965,71,968,2016-06-17 17:00:00
965,71,990,2016-06-18 17:00:00
965,71,968,2016-06-12 16:00:00
965,71,980,2016-06-09 18:00:00
965,71,972,2016-06-08 18:00:00
965,71,971,2016-06-16 14:00:00
965,71,997,2016-06-15 15:00:00
965,71,965,2016-06-08 18:00:00
965,71,974,2016-06-07 17:00:00
965,71,974,2016-06-11 16:00:00
965,71,979,2016-06-11 13:00:00
965,71,968,2016-06-11 18:00:00
967,71,959,2016-08-26 15:00:00
967,71,982,2016-09-05 18:00:00
967,71,988,2016-09-01 18:00:00
967,71,968,2016-09-01 14:00:00
967,71,975,2016-09-05 14:00:00
967,71,989,2016-09-04 18:00:00
967,71,967,2016-08-31 17:00:00
967,71,965,2016-08-29 16:00:00
967,71,985,2016-09-03 17:00:00
967,71,962,2016-08-27 13:00:00
967,71,967,2016-09-03 16:00:00
967,71,983,2016-09-02 13:00:00
967,71,966,2016-08-30 16:00:00
967,71,997,2016-08-30 16:00:00
967,71,985,2016-08-26 18:00:00
968,34,983,2016-06-12 15:00:00
968,34,974,2016-06-10 15:00:00
968,34,995,2016-06-10 15:00:00
968,34,987,2016-06-09 14:00:00
968,34,968,2016-06-12 13:00:00
968,34,979,2016-06-06 14:00:00
968,34,977,2016-06-03 16:00:00
968,34,968,2016-06-07 16:00:00
968,34,989,2016-06-01 14:00:00
968,34,974,2016-06-13 14:00:00
968,34,981,2016-06-04 16:00:00
968,34,1000,2016-06-10 17:00:00
968,34,989,2016-06-05 14:00:00
968,34,984,2016-06-04 13:00:00
968,34,980,2016-06-12 18:00:00
968,34,973,2016-06-04 17:00:00
968,34,978,2016-06-10 17:00:00
968,34,995,2016-06-11 18:00:00
968,34,968,2016-06-07 14:00:00
968,34,992,2016-06-08 15:00:00
968,34,999,2016-06-11 18:00:00
968,34,996,2016-06-12 16:00:00
968,34,998,2016-06-02 14:00:00
968,34,1000,2016-06-06 17:00:00
968,34,1000,2016-06-12 14:00:00
968,34,969,2016-06-12 18:00:00
968,34,984,2016-06-03 14:00:00
968,34,981,2016-06-01 17:00:00
968,34,994,2016-06-03 14:00:00
968,34,973,2016-06-04 13:00:00
968,34,993,2016-06-03 14:00:00
968,34,970,2016-06-07 15:00:00
968,34,975,2016-06-07 13:00:00
968,34,994,2016-06-06 17:00:00
968,34,972,2016-06-13 15:00:00
968,34,994,2016-06-06 17:00:00
968,34,980,2016-06-06 18:00:00
968,34,997,2016-06-01 15:00:00
969,43,999,2016-06-07 17:00:00
969,43,980,2016-06-08 16:00:00
969,43,973,2016-06-05 18:00:00
969,43,984,2016-06-11 16:00:00
969,43,973,2016-06-03 16:00:00
969,43,976,2016-06-11 14:00:00
969,43,983,2016-06-07 18:00:00
969,43,974,2016-06-10 18:00:00
969,43,997,2016-06-07 16:00:00
969,43,992,2016-06-05 18:00:00
969,43,989,2016-06-05 13:00:00
969,43,982,2016-06-03 15:00:00
969,43,983,2016-06-12 17:00:00
969,43,995,2016-06-03 13:00:00
969,43,970,2016-06-07 13:00:00
969,43,971,2016-06-12 17:00:00
969,43,978,2016-06-07 17:00:00
969,43,973,2016-06-08 14:00:00
969,43,988,2016-06-06 13:00:00
969,43,982,2016-06-03 17:00:00
969,43,976,2016-06-06 15:00:00
970,71,974,2016-05-31 14:00:00
970,71,984,2016-06-02 16:00:00
971,54,976,2016-05-21 17:00:00
971,54,976,2016-05-30 18:00:00
971,54,999,2016-05-27 16:00:00
971,54,976,2016-05-24 17:00:00
971,54,1000,2016-05-26 15:00:00
971,54,985,2016-05-27 18:00:00
971,54,979,2016-06-01 14:00:00
971,54,984,2016-05-27 16:00:00
971,54,990,2016-06-02 14:00:00
971,54,985,2016-05-31 13:00:00
971,54,993,2016-05-31 18:00:00
971,54,980,2016-05-26 16:00:00
971,54,991,2016-06-01 18:00:00
971,54,999,2016-05-23 17:00:00
971,54,1000,2016-05-23 16:00:00
972,25,977,2016-05-21 18:00:00
972,25,992,2016-05-28 15:00:00
972,25,975,2016-05-24 15:00:00
972,25,975,2016-05-21 15:00:00
972,25,986,2016-05-22 13:00:00
972,25,983,2016-05-22 14:00:00
972,25,978,2016-05-21 16:00:00
973,71,985,2016-05-06 17:00:00
973,71,984,2016-05-12 17:00:00
973,71,988,2016-05-07 16:00:00
973,71,973,2016-05-04 18:00:00
973,71,999,2016-05-06 13:00:00
973,71,979,2016-05-10 14:00:00
973,71,1000,2016-05-03 15:00:00
973,71,997,2016-05-05 16:00:00
973,71,989,2016-05-13 18:00:00
973,71,983,2016-05-02 16:00:00
973,71,981,2016-05-02 13:00:00
973,71,980,2016-05-14 16:00:00
973,71,987,2016-05-06 18:00:00
973,71,991,2016-05-05 18:00:00
973,71,987,2016-05-01 16:00:00
973,71,982,2016-05-12 16:00:00
973,71,986,2016-05-01 14:00:00
973,71,993,2016-05-14 16:00:00
973,71,992,2016-05-06 14:00:00
973,71,973,2016-05-01 15:00:00
973,71,987,2016-05-01 18:00:00
973,71,978,2016-05-11 14:00:00
973,71,977,2016-05-11 15:00:00
973,71,977,2016-05-07 14:00:00
973,71,987,2016-05-06 15:00:00
973,71,983,2016-05-02 17:00:00
973,71,973,2016-05-01 16:00:00
973,71,995,2016-05-12 15:00:00
973,71,990,2016-05-04 15:00:00
973,71,981,2016-05-06 16:00:00
973,71,985,2016-05-07 18:00:00
973,71,983,2016-05-10 17:00:00
973,71,987,2016-05-14 17:00:00
973,71,991,2016-05-04 17:00:00
973,71,990,2016-05-10 18:00:00
973,71,998,2016-05-11 14:00:00
973,71,973,2016-05-12 14:00:00
973,71,989,2016-05-05 18:00:00
973,71,988,2016-05-01 15:00:00
973,71,998,2016-05-02 13:00:00
973,71,978,2016-05-11 18:00:00
973,71,999,2016-05-08 15:00:00
973,71,1000,2016-05-14 17:00:00
973,71,973,2016-05-02 16:00:00
973,71,996,2016-05-11 14:00:00
973,71,974,2016-05-06 13:00:00
973,71,1000,2016-05-10 13:00:00
973,71,977,2016-05-02 13:00:00
973,71,980,2016-05-09 16:00:00
973,71,980,2016-05-14 16:00:00
973,71,985,2016-05-06 15:00:00
973,71,980,2016-05-04 17:00:00
973,71,973,2016-05-14 16:00:00
973,71,974,2016-05-10 17:00:00
973,71,997,2016-05-04 14:00:00
973,71,985,2016-05-06 13:00:00
974,48,981,2016-04-29 16:00:00
974,48,976,2016-04-26 16:00:00
974,48,989,2016-04-28 14:00:00
974,48,981,2016-04-28 14:00:00
974,48,976,2016-04-29 17:00:00
974,48,1000,2016-04-29 15:00:00
974,48,989,2016-05-04 17:00:00
974,48,996,2016-05-01 18:00:00
974,48,997,2016-04-25 13:00:00
974,48,1000,2016-05-01 17:00:00
974,48,989,2016-04-30 17:00:00
974,48,995,2016-04-25 14:00:00
974,48,992,2016-04-29 17:00:00
974,48,993,2016-04-29 14:00:00
974,48,998,2016-05-03 16:00:00
974,48,978,2016-05-04 18:00:00
974,48,988,2016-04-30 18:00:00
975,43,985,2016-05-10 16:00:00
975,43,986,2016-05-10 15:00:00
975,43,977,2016-05-10 18:00:00
975,43,987,2016-05-13 17:00:00
975,43,984,2016-05-10 14:00:00
975,43,990,2016-05-11 17:00:00
976,59,988,2016-05-02 16:00:00
976,59,996,2016-05-02 17:00:00
976,59,987,2016-04-25 17:00:00
976,59,991,2016-05-02 14:00:00
976,59,994,2016-05-02 13:00:00
976,59,995,2016-05-01 15:00:00
976,59,988,2016-04-28 13:00:00
976,59,985,2016-05-04 13:00:00
976,59,988,2016-04-24 14:00:00
976,59,987,2016-04-27 17:00:00
976,59,989,2016-04-22 16:00:00
976,59,999,2016-05-03 18:00:00
976,59,979,2016-05-05 17:00:00
977,12,995,2016-04-21 16:00:00
977,12,999,2016-04-26 16:00:00
977,12,991,2016-04-22 14:00:00
977,12,982,2016-05-01 16:00:00
977,12,988,2016-04-24 14:00:00
977,12,991,2016-04-22 17:00:00
977,12,981,2016-04-21 14:00:00
977,12,995,2016-04-30 15:00:00
977,12,977,2016-04-28 15:00:00
977,12,996,2016-04-21 18:00:00
978,49,993,2016-04-25 16:00:00
978,49,994,2016-04-29 16:00:00
978,49,992,2016-04-23 17:00:00
978,49,987,2016-04-30 17:00:00
978,49,981,2016-04-30 14:00:00
978,49,980,2016-04-23 15:00:00
978,49,980,2016-04-30 13:00:00
979,37,1000,2016-04-13 13:00:00
979,37,980,2016-04-14 15:00:00
980,9,984,2016-04-02 14:00:00
980,9,980,2016-04-08 13:00:00
980,9,996,2016-03-31 13:00:00
980,9,988,2016-03-26 15:00:00
980,9,986,2016-04-04 15:00:00
980,9,999,2016-04-08 16:00:00
980,9,987,2016-04-07 17:00:00
980,9,996,2016-04-06 17:00:00
980,9,984,2016-04-01 13:00:00
980,9,987,2016-03-27 15:00:00
980,9,987,2016-03-29 15:00:00
980,9,984,2016-04-05 14:00:00
980,9,989,2016-03-27 16:00:00
980,9,999,2016-04-07 14:00:00
980,9,989,2016-04-02 16:00:00
980,9,985,2016-03-30 16:00:00
980,9,988,2016-03-28 14:00:00
980,9,985,2016-03-27 13:00:00
980,9,987,2016-04-08 17:00:00
980,9,980,2016-03-31 14:00:00
980,9,994,2016-03-28 14:00:00
980,9,1000,2016-03-29 18:00:00
980,9,985,2016-04-01 16:00:00
980,9,999,2016-04-04 17:00:00
980,9,991,2016-03-26 14:00:00
980,9,986,2016-04-04 15:00:00
980,9,997,2016-03-29 18:00:00
980,9,991,2016-04-05 18:00:00
980,9,1000,2016-04-08 17:00:00
980,9,982,2016-04-08 17:00:00
980,9,984,2016-04-06 15:00:00
980,9,982,2016-03-28 13:00:00
980,9,993,2016-03-26 15:00:00
980,9,983,2016-04-04 13:00:00
980,9,992,2016-03-26 18:00:00
980,9,980,2016-04-05 16:00:00
980,9,993,2016-03-29 13:00:00
980,9,997,2016-03-31 15:00:00
980,9,996,2016-03-31 16:00:00
980,9,994,2016-04-02 14:00:00
980,9,999,2016-03-30 16:00:00
980,9,986,2016-03-26 18:00:00
980,9,983,2016-03-30 18:00:00
980,9,991,2016-04-07 15:00:00
981,58,992,2016-04-15 14:00:00
981,58,985,2016-04-13 14:00:00
981,58,984,2016-04-08 18:00:00
981,58,997,2016-04-07 17:00:00
981,58,990,2016-04-17 15:00:00
981,58,997,2016-04-11 18:00:00
981,58,993,2016-04-12 15:00:00
981,58,989,2016-04-11 17:00:00
981,58,990,2016-04-08 16:00:00
981,58,992,2016-04-17 17:00:00
981,58,995,2016-04-07 14:00:00
981,58,989,2016-04-06 13:00:00
981,58,980,2016-04-11 14:00:00
981,58,980,2016-04-15 18:00:00
981,58,991,2016-04-17 18:00:00
981,58,995,2016-04-09 14:00:00
981,58,990,2016-04-06 16:00:00
981,58,986,2016-04-12 13:00:00
981,58,980,2016-04-10 14:00:00
981,58,991,2016-04-09 14:00:00
981,58,990,2016-04-13 15:00:00
981,58,985,2016-04-12 15:00:00
981,58,996,2016-04-07 14:00:00
981,58,979,2016-04-12 13:00:00
981,58,985,2016-04-08 16:00:00
981,58,987,2016-04-11 15:00:00
981,58,989,2016-04-10 17:00:00
981,58,998,2016-04-12 14:00:00
981,58,982,2016-04-19 17:00:00
981,58,983,2016-04-15 13:00:00
981,58,997,2016-04-11 15:00:00
981,58,987,2016-04-08 17:00:00
981,58,981,2016-04-19 18:00:00
981,58,993,2016-04-14 16:00:00
982,57,995,2016-03-19 17:00:00
982,57,996,2016-03-28 13:00:00
982,57,991,2016-03-20 15:00:00
982,57,991,2016-03-29 14:00:00
982,57,989,2016-03-21 15:00:00
982,57,1000,2016-03-19 18:00:00
982,57,988,2016-03-28 15:00:00
982,57,988,2016-03-24 16:00:00
982,57,985,2016-03-17 13:00:00
982,57,991,2016-03-29 16:00:00
982,57,999,2016-03-20 17:00:00
982,57,992,2016-03-28 15:00:00
983,25,992,2016-03-24 18:00:00
983,25,983,2016-03-15 15:00:00
983,25,1000,2016-03-13 14:00:00
983,25,1000,2016-03-17 16:00:00
983,25,998,2016-03-22 17:00:00
983,25,994,2016-03-19 17:00:00
983,25,990,2016-03-14 14:00:00
983,25,999,2016-03-18 14:00:00
983,25,1000,2016-03-15 18:00:00
983,25,994,2016-03-19 18:00:00
983,25,988,2016-03-21 17:00:00
984,34,984,2016-04-03 13:00:00
986,34,998,2016-03-07 13:00:00
986,34,998,2016-03-06 14:00:00
986,34,994,2016-03-16 15:00:00
986,34,986,2016-03-16 17:00:00
986,34,996,2016-03-04 18:00:00
986,34,1000,2016-03-07 17:00:00
986,34,989,2016-03-13 17:00:00
986,34,993,2016-03-03 16:00:00
986,34,989,2016-03-12 14:00:00
986,34,991,2016-03-05 17:00:00
986,34,995,2016-03-04 13:00:00
986,34,988,2016-03-12 18:00:00
986,34,993,2016-03-09 13:00:00
986,34,988,2016-03-08 18:00:00
986,34,993,2016-03-04 13:00:00
986,34,999,2016-03-09 17:00:00
986,34,991,2016-03-06 14:00:00
986,34,999,2016-03-14 13:00:00
986,34,994,2016-03-14 16:00:00
